step,kind,legacy_term_replaced,action,domain,sector,trade_object,meant_as,product_examples,workplace_examples,service_examples,ecological_clause,climate_clause,contract_validity,contract_conditions,truth_stack_score_0_4,truth_stack_priority_0_1,truth_stack_base5,truth_stack_decimal,truth_stack_compact,dimension_meaning,from_region,from_commune,to_region,to_commune,activated_effect,causal_link,direction_vector,note,causality,time,intensity,existence,potencies,effects,substance,matter,difference,determination,phenomena,angle_direction
120,contribution_offer,sell/labour_supply,activate_causal_effect,water,primary_reproduction,"Wasserwirkung: Trinkwasser, Reinigung, Leitung, Speicher, Quellschutz","Existenzsicherung für Durst, Hygiene, Gesundheit, Landwirtschaft und Feuer-/Krisenschutz","Trinkwasser, Filter, Pumpen, Rohrteile, Speicher, Messsensoren, Entsalzungs-/Reinigungseinheiten",Wassertechniker:in; Hydrolog:in; Leitungsbau; Laborprüfung; Notwasserteam; Quellschutzgruppe,"Aufbereitung, Lecksuche, Notverteilung, Qualitätsmessung, Brunnen-/Leitungswartung",Wassereinzugsgebiet darf nicht leergezogen werden; Renaturierung und Leckreduktion sind Vertragsauflagen,"Dürre, Starkregen und Pumpenergie werden mitgerechnet; energieintensive Lösungen brauchen erneuerbare Deckung",gültig,"Kausalität hoch: Wirkungskette ist plausibel und darf priorisiert werden. Zeit hoch: Notfall-/Schnellpfad, kurze Frist, spätere Nachprüfung. Intensität hoch: Einsatzstärke darf über Normalanteil steigen. Wirkung hoch: positive Systemfolge wird als gesellschaftlicher Nutzen anerkannt. Differenz hoch: reale Lücke zwischen Bedarf und Zustand legitimiert Handlung. Winkelrichtung regenerativ: Handlung passt zur planetaren Richtung. Ökologiebedingung: Wassereinzugsgebiet darf nicht leergezogen werden; Renaturierung und Leckreduktion sind Vertragsauflagen Klimabedingung: Dürre, Starkregen und Pumpenergie werden mitgerechnet; energieintensive Lösungen brauchen erneuerbare Deckung",3.442129,0.860532,433424334343,232261848,K=3.52 | Z=3.27 | I=3.39 | E=3.79 | P=2.31 | W=3.88 | S=3.13 | M=3.49 | D=3.70 | B=3.33 | Ph=4.00 | R=3.24,"stark: Phänomene 4.00, Wirkungen 3.88, Existenz 3.79; schwach/zu prüfen: Winkelrichtung 3.24, Substanz 3.13, Potenzen 2.31",Aqua-North Basin,Aqua-Nort Commune 900,Aqua-North Basin,Aqua-Nort Commune 900,41284888.2009,water:Aqua-Nort Commune 900->Aqua-Nort Commune 900,angle=3.237; difference=3.705; determination=3.326; validity=gültig,"contribution time directed by truth-vector priority, not wage/price",3.52,3.272368,3.393323,3.793323,2.311334,3.88,3.132871,3.491119,3.704747,3.325565,4.0,3.237109
120,contribution_offer,sell/labour_supply,activate_causal_effect,care,care_reproduction,"Sorgewirkung: Pflege, Begleitung, Schutz, Zeit, Beziehung, Entlastung","Erhaltung von Würde, Alltag, Abhängigkeitssicherheit und sozialer Bindung","Pflegehilfen, Rollstühle, Betten, Hygieneartikel, Assistenztechnik, barrierearme Ausstattung",Pflegekraft; Assistenz; Sozialarbeit; Familienentlastung; Demenzbegleitung; Nachbarschaftsteam,"Grundpflege, Betreuung, Kinderbetreuung, Altenhilfe, Behindertenassistenz, Entlastungsangebote",Kurze Wege und materialarme Fürsorge werden bevorzugt; Abfall/Hygiene muss sicher geführt werden,Hitze- und Krisenvorsorge für verletzliche Menschen ist Bestandteil der Sorgeverträge,experimentell,"Kausalität hoch: Wirkungskette ist plausibel und darf priorisiert werden. Zeit niedrig: planbar, keine Notfallverdrängung anderer Felder. Existenz unsicher: Betroffenenberichte und Messung nachfordern. Wirkung hoch: positive Systemfolge wird als gesellschaftlicher Nutzen anerkannt. Bestimmung schwach: demokratische Rückkopplung/Widerspruchsrecht erforderlich. Phänomenlage schwach: Sichtbarkeit/Meldungen/Audit verbessern. Winkelrichtung regenerativ: Handlung passt zur planetaren Richtung. Ökologiebedingung: Kurze Wege und materialarme Fürsorge werden bevorzugt; Abfall/Hygiene muss sicher geführt werden Klimabedingung: Hitze- und Krisenvorsorge für verletzliche Menschen ist Bestandteil der Sorgeverträge",1.882513,0.470628,311133340113,158886908,K=3.24 | Z=1.22 | I=0.85 | E=0.91 | P=2.62 | W=3.20 | S=2.91 | M=3.73 | D=0.00 | B=1.44 | Ph=0.86 | R=3.27,"stark: Materie 3.73, Winkelrichtung 3.27, Kausalität 3.24; schwach/zu prüfen: Phänomene 0.86, Intensität 0.85, Differenz 0.00",Mountain Water Towers,Mountain Commune 913,Mountain Water Towers,Mountain Commune 913,20409420.285765,care:Mountain Commune 913->Mountain Commune 913,angle=3.273; difference=0.000; determination=1.439; validity=experimentell,"contribution time directed by truth-vector priority, not wage/price",3.24,1.221232,0.851857,0.912,2.620175,3.2,2.907162,3.72547,0.0,1.438782,0.855513,3.273308
120,contribution_offer,sell/labour_supply,activate_causal_effect,education,knowledge_reproduction,"Bildungswirkung: Fähigkeit, Urteilskraft, Wissen, Selbstbestimmung, Zukunftspotenzial",Entwicklung von Potenzen statt Ausbildung nur für Marktverwertbarkeit,"Lernräume, Bücher, Geräte, Werkstätten, offene Lehrpläne, Lernmaterial, digitale Zugänge",Lehrkraft; Mentor:in; Werkstattleitung; Bildungskoordination; Sprach-/Inklusionsarbeit,"Unterricht, Erwachsenenbildung, berufliche Umqualifizierung, politische Bildung, offene Labore","Ökologisches Wissen, Reparaturfähigkeit und Stoffkreisläufe werden als Bildungsinhalt behandelt","Klimakompetenz, Anpassungswissen und Energieverbrauch der Lerninfrastruktur werden mitgeführt",experimentell,"Kausalität mittel: Vertrag enthält Audit- und Korrekturpflicht. Zeit niedrig: planbar, keine Notfallverdrängung anderer Felder. Existenz unsicher: Betroffenenberichte und Messung nachfordern. Wirkung hoch: positive Systemfolge wird als gesellschaftlicher Nutzen anerkannt. Bestimmung schwach: demokratische Rückkopplung/Widerspruchsrecht erforderlich. Phänomenlage schwach: Sichtbarkeit/Meldungen/Audit verbessern. Winkelrichtung bedingt: Nebenfolgen und Klimawirkung begrenzen. Ökologiebedingung: Ökologisches Wissen, Reparaturfähigkeit und Stoffkreisläufe werden als Bildungsinhalt behandelt Klimabedingung: Klimakompetenz, Anpassungswissen und Energieverbrauch der Lerninfrastruktur werden mitgeführt",1.703235,0.425809,311123340113,158808783,K=2.80 | Z=1.00 | I=0.74 | E=0.74 | P=2.29 | W=3.00 | S=2.91 | M=3.73 | D=0.00 | B=1.44 | Ph=0.86 | R=2.59,"stark: Materie 3.73, Wirkungen 3.00, Substanz 2.91; schwach/zu prüfen: Existenz 0.74, Intensität 0.74, Differenz 0.00",Mountain Water Towers,Mountain Commune 913,Mountain Water Towers,Mountain Commune 913,18388401.06127,education:Mountain Commune 913->Mountain Commune 913,angle=2.591; difference=0.000; determination=1.439; validity=experimentell,"contribution time directed by truth-vector priority, not wage/price",2.8,0.997232,0.739857,0.744,2.289344,3.0,2.907162,3.72547,0.0,1.438782,0.855513,2.59147
120,contribution_offer,sell/labour_supply,activate_causal_effect,mobility,logistics_circulation,"Bewegungswirkung: Zugang, Transport, Nähe, Rettungsweg, Güterfluss",Erreichbarkeit realer Bedürfnisse statt verkaufter Kilometer oder Ticketwert,"Fahrräder, Busse, Bahnen, Ladepunkte, Wege, Ersatzteile, Logistiksoftware, Rettungsfahrzeuge",Fahrer:in; Streckenplanung; Fahrrad-/Bahnreparatur; Logistik; Barrierefreiheitsdienst; Rettungstransport,"ÖPNV, Gütertransport, Notfalltransport, Schulwege, Pflegefahrten, gemeinschaftliche Lieferketten","Flächenverbrauch, Lärm, Luftschadstoffe und Zerschneidung von Lebensräumen sind Vertragsbedingungen","Emission pro Bewegungswirkung, Elektrifizierung und Vermeidung unnötiger Wege bestimmen die Richtung",experimentell,"Kausalität mittel: Vertrag enthält Audit- und Korrekturpflicht. Zeit niedrig: planbar, keine Notfallverdrängung anderer Felder. Existenz unsicher: Betroffenenberichte und Messung nachfordern. Bestimmung schwach: demokratische Rückkopplung/Widerspruchsrecht erforderlich. Phänomenlage schwach: Sichtbarkeit/Meldungen/Audit verbessern. Winkelrichtung bedingt: Nebenfolgen und Klimawirkung begrenzen. Ökologiebedingung: Flächenverbrauch, Lärm, Luftschadstoffe und Zerschneidung von Lebensräumen sind Vertragsbedingungen Klimabedingung: Emission pro Bewegungswirkung, Elektrifizierung und Vermeidung unnötiger Wege bestimmen die Richtung",1.56523,0.391307,311122340113,158793158,K=2.64 | Z=0.81 | I=0.64 | E=0.60 | P=1.86 | W=2.28 | S=2.91 | M=3.73 | D=0.00 | B=1.44 | Ph=0.86 | R=2.87,"stark: Materie 3.73, Substanz 2.91, Winkelrichtung 2.87; schwach/zu prüfen: Intensität 0.64, Existenz 0.60, Differenz 0.00",Mountain Water Towers,Mountain Commune 913,Mountain Water Towers,Mountain Commune 913,16634972.718392,mobility:Mountain Commune 913->Mountain Commune 913,angle=2.867; difference=0.000; determination=1.439; validity=experimentell,"contribution time directed by truth-vector priority, not wage/price",2.64,0.805232,0.643857,0.6,1.863072,2.28,2.907162,3.72547,0.0,1.438782,0.855513,2.8672
120,contribution_offer,sell/labour_supply,activate_causal_effect,manufacturing,material_transformation,"Herstellungswirkung: Werkzeuge, Ersatzteile, Maschinenfähigkeit, Reparaturbasis",Materielle Transformationsfähigkeit ohne Profitzwang und ohne künstliche Obsoleszenz,"Werkzeuge, Ersatzteile, Maschinenmodule, Gehäuse, Pumpen, medizinische Teile, Landwirtschaftsgeräte",Maschinenbau; Fertigung; FabLab; Qualitätsprüfung; Materialplanung; zirkuläres Design,"Herstellung, Umbau, Normierung, Werkzeugverleih, offene Produktionspläne, Qualitätskontrolle","Neumaterial ist nachrangig; Reparierbarkeit, Recycling und Schadstofffreiheit sind Vertragsauflage","Energieintensität, Prozesswärme, Lieferwege und Materialdurchsatz begrenzen die Freigabe",experimentell,"Kausalität mittel: Vertrag enthält Audit- und Korrekturpflicht. Zeit niedrig: planbar, keine Notfallverdrängung anderer Felder. Existenz unsicher: Betroffenenberichte und Messung nachfordern. Bestimmung schwach: demokratische Rückkopplung/Widerspruchsrecht erforderlich. Phänomenlage schwach: Sichtbarkeit/Meldungen/Audit verbessern. Winkelrichtung regenerativ: Handlung passt zur planetaren Richtung. Ökologiebedingung: Neumaterial ist nachrangig; Reparierbarkeit, Recycling und Schadstofffreiheit sind Vertragsauflage Klimabedingung: Energieintensität, Prozesswärme, Lieferwege und Materialdurchsatz begrenzen die Freigabe",1.770295,0.442574,311123340114,158808784,K=2.88 | Z=1.06 | I=0.77 | E=0.79 | P=1.91 | W=2.96 | S=2.91 | M=3.73 | D=0.00 | B=1.44 | Ph=0.86 | R=3.58,"stark: Materie 3.73, Winkelrichtung 3.58, Wirkungen 2.96; schwach/zu prüfen: Existenz 0.79, Intensität 0.77, Differenz 0.00",Mountain Water Towers,Mountain Commune 913,Mountain Water Towers,Mountain Commune 913,18907753.660156,manufacturing:Mountain Commune 913->Mountain Commune 913,angle=3.576; difference=0.000; determination=1.439; validity=experimentell,"contribution time directed by truth-vector priority, not wage/price",2.88,1.061232,0.771857,0.792,1.908592,2.96,2.907162,3.72547,0.0,1.438782,0.855513,3.576
120,contribution_offer,sell/labour_supply,activate_causal_effect,storage,resilience_capital,"Speicherwirkung: Puffer, Haltbarkeit, Netzreserve, Krisenlager, Zeitbrücke","Sicherung gegen Schwankungen, Schocks und zeitliche Ungleichheit von Bedarf und Produktion","Lebensmittellager, Wassertanks, Batterien, Wärmespeicher, Kühlketten, Ersatzteillager",Lagerkoordination; Speichertechnik; Vorratsprüfung; Kühlkettenwartung; Notfalllogistik,"Einlagerung, Haltbarkeitskontrolle, Reserveverwaltung, Netzpufferung, Priorisierung bei Krisen","Verderb, Kühlmittel, Lagerflächen und Materialeinsatz werden als Substanz-/Materiebedingungen geführt","Speicher senkt Verschwendung, kann aber energie-/materialintensiv sein; beides geht in die Richtung ein",experimentell,"Kausalität hoch: Wirkungskette ist plausibel und darf priorisiert werden. Zeit niedrig: planbar, keine Notfallverdrängung anderer Felder. Existenz unsicher: Betroffenenberichte und Messung nachfordern. Wirkung hoch: positive Systemfolge wird als gesellschaftlicher Nutzen anerkannt. Bestimmung schwach: demokratische Rückkopplung/Widerspruchsrecht erforderlich. Phänomenlage schwach: Sichtbarkeit/Meldungen/Audit verbessern. Winkelrichtung regenerativ: Handlung passt zur planetaren Richtung. Ökologiebedingung: Verderb, Kühlmittel, Lagerflächen und Materialeinsatz werden als Substanz-/Materiebedingungen geführt Klimabedingung: Speicher senkt Verschwendung, kann aber energie-/materialintensiv sein; beides geht in die Richtung ein",1.821396,0.455349,311133340113,158886908,K=3.08 | Z=1.03 | I=0.76 | E=0.77 | P=2.58 | W=3.08 | S=2.91 | M=3.73 | D=0.00 | B=1.44 | Ph=0.86 | R=3.36,"stark: Materie 3.73, Winkelrichtung 3.36, Kausalität 3.08; schwach/zu prüfen: Existenz 0.77, Intensität 0.76, Differenz 0.00",Mountain Water Towers,Mountain Commune 913,Mountain Water Towers,Mountain Commune 913,19031779.651844,storage:Mountain Commune 913->Mountain Commune 913,angle=3.360; difference=0.000; determination=1.439; validity=experimentell,"contribution time directed by truth-vector priority, not wage/price",3.08,1.029232,0.755857,0.768,2.583007,3.08,2.907162,3.72547,0.0,1.438782,0.855513,3.36
120,contribution_offer,sell/labour_supply,activate_causal_effect,governance,institutional_coordination,"Bestimmungswirkung: Entscheidung, Recht, Konfliktlösung, Schutzrechte, Wahrheitskorrektur",Legitimation und Fehlerkorrektur der Planetenwirtschaft statt Markt-/Staatsautomatismus,"Regeln, Protokolle, Beschlussregister, Datenschutzwerkzeuge, Auditberichte, Konfliktverfahren",Moderation; Rechtsarbeit; Datenschutz; Bürgerrat; Mediator:in; Audit; Ombudsstelle,"Mitbestimmung, Widerspruchsverfahren, Wahrheitsprüfung, Ressourcenfreigabe, Konfliktlösung",Ökologische Grenzen werden demokratisch überwacht und dürfen nicht überstimmt werden,"Klimaverträge brauchen Transparenz, Langfristigkeit und Rechte gegen Verdrängung/Technokratie",experimentell,"Kausalität mittel: Vertrag enthält Audit- und Korrekturpflicht. Zeit niedrig: planbar, keine Notfallverdrängung anderer Felder. Existenz unsicher: Betroffenenberichte und Messung nachfordern. Wirkung hoch: positive Systemfolge wird als gesellschaftlicher Nutzen anerkannt. Bestimmung schwach: demokratische Rückkopplung/Widerspruchsrecht erforderlich. Phänomenlage schwach: Sichtbarkeit/Meldungen/Audit verbessern. Winkelrichtung regenerativ: Handlung passt zur planetaren Richtung. Ökologiebedingung: Ökologische Grenzen werden demokratisch überwacht und dürfen nicht überstimmt werden Klimabedingung: Klimaverträge brauchen Transparenz, Langfristigkeit und Rechte gegen Verdrängung/Technokratie",1.830757,0.457689,311123340113,158808783,K=2.68 | Z=1.19 | I=0.84 | E=0.89 | P=2.04 | W=3.44 | S=2.91 | M=3.73 | D=0.00 | B=1.44 | Ph=0.86 | R=3.41,"stark: Materie 3.73, Wirkungen 3.44, Winkelrichtung 3.41; schwach/zu prüfen: Phänomene 0.86, Intensität 0.84, Differenz 0.00",Mountain Water Towers,Mountain Commune 913,Mountain Water Towers,Mountain Commune 913,19091958.444994,governance:Mountain Commune 913->Mountain Commune 913,angle=3.406; difference=0.000; determination=1.439; validity=experimentell,"contribution time directed by truth-vector priority, not wage/price",2.68,1.189232,0.835857,0.888,2.041966,3.44,2.907162,3.72547,0.0,1.438782,0.855513,3.406295
120,contribution_offer,sell/labour_supply,activate_causal_effect,knowledge,knowledge_reproduction,"Erkenntniswirkung: Forschung, offene Pläne, Diagnose, Simulation, Lernkurven",Erhöhung der Potenzen und Senkung von Wahrheitsfehlern,"Open-Source-Pläne, Messdaten, Modelle, Lehrmaterial, Bauanleitungen, Diagnoseprotokolle",Forschung; Datenpflege; Simulation; Bibliothek; Techniktransfer; lokale Lernwerkstatt,"Analyse, Beratung, Entwicklung, Dokumentation, Wissensübertragung, Fehlerauswertung",Wissen muss Stofffolgen sichtbar machen und darf Externalisierung nicht verstecken,"Klimamodelle, Anpassungswissen und Technikfolgenabschätzung sind Kerninhalte",experimentell,"Kausalität mittel: Vertrag enthält Audit- und Korrekturpflicht. Zeit niedrig: planbar, keine Notfallverdrängung anderer Felder. Existenz unsicher: Betroffenenberichte und Messung nachfordern. Wirkung hoch: positive Systemfolge wird als gesellschaftlicher Nutzen anerkannt. Bestimmung schwach: demokratische Rückkopplung/Widerspruchsrecht erforderlich. Phänomenlage schwach: Sichtbarkeit/Meldungen/Audit verbessern. Winkelrichtung regenerativ: Handlung passt zur planetaren Richtung. Ökologiebedingung: Wissen muss Stofffolgen sichtbar machen und darf Externalisierung nicht verstecken Klimabedingung: Klimamodelle, Anpassungswissen und Technikfolgenabschätzung sind Kerninhalte",1.827524,0.456881,311123340113,158808783,K=2.76 | Z=1.09 | I=0.79 | E=0.82 | P=2.44 | W=3.28 | S=2.91 | M=3.73 | D=0.00 | B=1.44 | Ph=0.86 | R=3.41,"stark: Materie 3.73, Winkelrichtung 3.41, Wirkungen 3.28; schwach/zu prüfen: Existenz 0.82, Intensität 0.79, Differenz 0.00",Mountain Water Towers,Mountain Commune 913,Mountain Water Towers,Mountain Commune 913,19060398.136107,knowledge:Mountain Commune 913->Mountain Commune 913,angle=3.406; difference=0.000; determination=1.439; validity=experimentell,"contribution time directed by truth-vector priority, not wage/price",2.76,1.093232,0.787857,0.816,2.444709,3.28,2.907162,3.72547,0.0,1.438782,0.855513,3.406295
120,contribution_offer,sell/labour_supply,activate_causal_effect,resilience,risk_protection,"Resilienzwirkung: Redundanz, Notfallfähigkeit, Krisenschutz, Ersatzwege","Schutz gegen Schocks, Klimaereignisse, Lieferausfälle und soziale Brüche","Notlager, Funknetze, mobile Wasserfilter, Reserveenergie, Schutzräume, Evakuierungspläne",Katastrophenschutz; Sanitätsdienst; Netzredundanz; Risikoanalyse; Gemeindeübungen; Notlogistik,"Krisenplanung, Übungen, Notversorgung, Redundanzaufbau, Risiko-Monitoring, Wiederaufbaukoordination",Resilienz darf Natur nicht als Opferreserve behandeln; Naturpuffer gelten selbst als Schutzinfrastruktur,"Hitze, Flut, Dürre und Ernteausfall erhöhen Zeit/Intensität und erlauben schnellere Umverteilung",experimentell,"Kausalität mittel: Vertrag enthält Audit- und Korrekturpflicht. Zeit niedrig: planbar, keine Notfallverdrängung anderer Felder. Existenz unsicher: Betroffenenberichte und Messung nachfordern. Wirkung hoch: positive Systemfolge wird als gesellschaftlicher Nutzen anerkannt. Bestimmung schwach: demokratische Rückkopplung/Widerspruchsrecht erforderlich. Phänomenlage schwach: Sichtbarkeit/Meldungen/Audit verbessern. Winkelrichtung regenerativ: Handlung passt zur planetaren Richtung. Ökologiebedingung: Resilienz darf Natur nicht als Opferreserve behandeln; Naturpuffer gelten selbst als Schutzinfrastruktur Klimabedingung: Hitze, Flut, Dürre und Ernteausfall erhöhen Zeit/Intensität und erlauben schnellere Umverteilung",1.847322,0.46183,311124340113,158824408,K=2.52 | Z=1.32 | I=0.90 | E=0.98 | P=1.92 | W=3.52 | S=2.91 | M=3.73 | D=0.00 | B=1.44 | Ph=0.86 | R=3.42,"stark: Materie 3.73, Wirkungen 3.52, Winkelrichtung 3.42; schwach/zu prüfen: Intensität 0.90, Phänomene 0.86, Differenz 0.00",Mountain Water Towers,Mountain Commune 913,Mountain Water Towers,Mountain Commune 913,19555606.085088,resilience:Mountain Commune 913->Mountain Commune 913,angle=3.417; difference=0.000; determination=1.439; validity=experimentell,"contribution time directed by truth-vector priority, not wage/price",2.52,1.317232,0.899857,0.984,1.917881,3.52,2.907162,3.72547,0.0,1.438782,0.855513,3.416958
120,contribution_offer,sell/labour_supply,activate_causal_effect,repair,circular_industry,"Reparaturwirkung: Lebensdauer, Wiederverwendung, Ersatzteilgewinn, Kapazitätserhalt",Auflösung materieller Differenz statt Neukauf und Wegwerfen,"Ersatzteile, aufgearbeitete Geräte, reparierte Kleidung, Bauteile, Werkzeugsätze, Recyclingmaterial",Reparaturwerkstatt; Kreislaufdesign; Sortierung; Instandhaltung; Elektronik-/Textil-/Bau-Reparatur,"Reparatur, Wartung, Diagnose, Refurbishment, Materialrückgewinnung, Produktverlängerung","Reduziert Abfall, Rohstoffdruck und Schadstoffe; Schadstoffsicherheit bleibt Bedingung",Senkt graue Emissionen und Materialdurchsatz; energieintensive Reparatur muss sich ökologisch lohnen,experimentell,"Kausalität hoch: Wirkungskette ist plausibel und darf priorisiert werden. Zeit niedrig: planbar, keine Notfallverdrängung anderer Felder. Existenz unsicher: Betroffenenberichte und Messung nachfordern. Bestimmung schwach: demokratische Rückkopplung/Widerspruchsrecht erforderlich. Phänomenlage schwach: Sichtbarkeit/Meldungen/Audit verbessern. Winkelrichtung regenerativ: Handlung passt zur planetaren Richtung. Ökologiebedingung: Reduziert Abfall, Rohstoffdruck und Schadstoffe; Schadstoffsicherheit bleibt Bedingung Klimabedingung: Senkt graue Emissionen und Materialdurchsatz; energieintensive Reparatur muss sich ökologisch lohnen",1.752414,0.438104,311123340113,158808783,K=3.28 | Z=0.93 | I=0.71 | E=0.70 | P=2.08 | W=2.88 | S=2.91 | M=3.73 | D=0.00 | B=1.44 | Ph=0.86 | R=3.30,"stark: Materie 3.73, Winkelrichtung 3.30, Kausalität 3.28; schwach/zu prüfen: Intensität 0.71, Existenz 0.70, Differenz 0.00",Mountain Water Towers,Mountain Commune 913,Mountain Water Towers,Mountain Commune 913,19170463.374265,repair:Mountain Commune 913->Mountain Commune 913,angle=3.297; difference=0.000; determination=1.439; validity=experimentell,"contribution time directed by truth-vector priority, not wage/price",3.28,0.933232,0.707857,0.696,2.076066,2.88,2.907162,3.72547,0.0,1.438782,0.855513,3.297061
120,contribution_offer,sell/labour_supply,activate_causal_effect,ecology,planetary_regeneration,"Regenerationswirkung: Boden, Biodiversität, Wasserhaushalt, Kühlung, Lebensraum","Planetare Lebensgrundlage als aktive Wirtschaftsleistung, nicht als kostenloser Hintergrund","Renaturierungsflächen, Saatgut, Feuchtgebiete, Agroforst, Stadtgrün, Bodenschutzmaterial",Ökolog:in; Renaturierungsteam; Forst-/Agroforstpflege; Gewässerpflege; Biodiversitätsmonitoring,"Bodenaufbau, Wiedervernässung, Aufforstung, Artenmonitoring, Gewässerrenaturierung, Kühlflächenplanung",Dies ist direkt ökologische Grundfunktion; Ausbeutung darf nicht als Regeneration verbucht werden,"Bindung, Kühlung, Wasserrückhalt und Klimaanpassung erhöhen Winkelrichtung und Wirkung",gültig,"Kausalität mittel: Vertrag enthält Audit- und Korrekturpflicht. Wirkung hoch: positive Systemfolge wird als gesellschaftlicher Nutzen anerkannt. Winkelrichtung regenerativ: Handlung passt zur planetaren Richtung. Ökologiebedingung: Dies ist direkt ökologische Grundfunktion; Ausbeutung darf nicht als Regeneration verbucht werden Klimabedingung: Bindung, Kühlung, Wasserrückhalt und Klimaanpassung erhöhen Winkelrichtung und Wirkung",2.459446,0.614861,322224341223,170933938,K=2.76 | Z=2.07 | I=1.91 | E=2.03 | P=2.01 | W=3.84 | S=2.91 | M=3.73 | D=1.33 | B=2.17 | Ph=2.17 | R=3.30,"stark: Wirkungen 3.84, Materie 3.73, Winkelrichtung 3.30; schwach/zu prüfen: Potenzen 2.01, Intensität 1.91, Differenz 1.33",Mountain Water Towers,Mountain Commune 913,Mountain Water Towers,Mountain Commune 913,26750024.464786,ecology:Mountain Commune 913->Mountain Commune 913,angle=3.297; difference=1.327; determination=2.168; validity=gültig,"contribution time directed by truth-vector priority, not wage/price",2.76,2.074172,1.90843,2.032573,2.005525,3.84,2.907162,3.72547,1.326533,2.168375,2.16878,3.297061
